subject_id,session,decision_time,switch_frequency,confidence_value,confidence,onset_decks
136,1,0.802438999991864,0.85,0.6820731499930843,2,0.9876156999962404
136,1,0.9999860000098142,0.85,0.849988100008342,2,15.97607460001018
136,1,0.3497593000065535,0.85,0.29729540500557045,1,30.97680359997321
136,1,1.3488296999712477,0.85,1.1465052449755606,2,45.977654799993616
136,1,3.932400199992117,0.85,3.3425401699932995,2,60.97825129999546
136,1,0.7499998999992386,0.85,0.6374999149993528,2,75.99566539999796
136,1,1.7166337000089698,0.85,1.4591386450076242,2,90.99628979997942
136,1,0.4999873000197112,0.85,0.4249892050167545,2,105.99704449996352
136,1,2.1333107000100284,0.85,1.813314095008524,2,120.99776220001512
136,1,1.7991812999825925,0.85,1.5293041049852036,2,135.99847930000396
136,1,0.8002352999756113,0.85,0.6802000049792696,2,150.99910829996224
136,1,1.350143100018613,0.85,1.147621635015821,2,165.9998850999982
136,1,0.5500204000273072,0.85,0.46751734002321116,2,181.0005415999913
136,1,2.2335262999986583,0.85,1.8984973549988595,2,196.0012646999676
136,1,1.8332545000011464,0.85,1.5582663250009745,2,211.0019767999765
136,1,0.4167247000150382,0.85,0.35421599501278245,2,226.00271699996665
136,1,1.432173800014425,0.85,1.2173477300122613,2,241.00355009996565
136,1,0.7512086000060663,0.85,0.6385273100051563,2,256.004148899985
136,1,1.0168241000501437,0.85,0.8643004850426221,2,271.0047784000053
136,1,0.3834591999766412,0.85,0.325940319980145,2,286.00569630000973
136,1,4.466915099998005,0.85,3.796877834998304,2,301.00643700000364
136,1,0.5498883000109345,0.85,0.4674050550092943,2,316.00696480000624
136,1,1.465663600014523,0.85,1.2458140600123444,2,331.0075875999755
136,1,1.4334490000037476,0.85,1.2184316500031855,2,346.0084056999767
136,1,0.5168792000040412,0.85,0.439347320003435,2,361.0258273999789
136,1,0.3665928000118583,0.85,0.31160388001007955,1,376.0265915999771
136,1,1.882172800018452,0.85,1.5998468800156842,2,391.0274412999861
136,1,0.3657993000232977,0.85,0.31092940501980304,1,406.0278667999664
136,1,0.3834856000030413,0.85,0.3259627600025851,2,421.0284561999724
136,1,0.4167341000284636,0.85,0.35422398502419405,2,436.029364499962
136,1,0.3835288999835597,0.85,0.3259995649860257,2,451.0300967000076
136,1,0.366566100041382,0.85,0.3115811850351747,1,466.0307743999874
136,1,0.3668431999976178,0.85,0.3118167199979751,2,481.031460499973
136,1,0.5334334999788553,0.85,0.453418474982027,2,496.0321805999847
136,1,0.3834405999514279,0.85,0.3259245099587137,2,511.0329044999671
136,1,0.432387100008782,0.85,0.3675290350074647,2,526.0336191999959
136,1,0.3999787999782711,0.85,0.33998197998153046,2,541.0342996999971
136,1,0.3678598000551571,0.85,0.3126808300468835,2,556.0350765999756
136,1,0.9333539999788628,0.85,0.7933508999820333,2,571.0357759000035
136,1,1.6668015000177547,0.85,1.4167812750150914,2,586.0364682999789
136,2,0.5501018000068143,0.9,0.4950916200061329,2,1.002730900014285
136,2,0.3999578000511976,0.9,0.3599620200460778,2,15.981348700006492
136,2,0.3667468999628909,0.9,0.3300722099666018,2,30.982097500003874
136,2,1.015560199972242,0.9,0.9140041799750177,2,45.9827484000125
136,2,0.6668241999577731,0.9,0.6001417799619958,2,61.00011329998961
136,2,0.5497783999890089,0.9,0.494800559990108,2,76.00095740001416
136,2,0.4167642999673404,0.9,0.37508786997060634,2,91.00166559999344
136,2,0.9319677000166848,0.9,0.8387709300150163,2,106.0025716999662
136,2,0.3667145000072196,0.9,0.33004305000649764,2,121.00320659996942
136,2,0.466614099976141,0.9,0.4199526899785269,2,136.00376019999385
136,2,0.4334279999602592,0.9,0.3900851999642333,2,151.00438040000154
136,2,0.4000721000484191,0.9,0.36006489004357717,2,166.00517829996534
136,2,1.032454299973324,0.9,0.9292088699759916,2,181.0057800000068
136,2,0.3835588999791071,0.9,0.3452030099811964,2,196.0065956999897
136,2,1.1509588999906557,0.9,1.0358630099915902,2,211.00725919997785
136,2,0.3665986999985764,0.9,0.32993882999871876,2,226.00797069998225
136,2,0.5498798000044189,0.9,0.4948918200039771,2,241.00870579999173
136,2,0.4499531000037677,0.9,0.40495779000339094,2,256.0094040000113
136,2,0.3667660999926738,0.9,0.3300894899934064,2,271.0101428999915
136,2,0.3834273999673314,0.9,0.34508465997059823,2,286.0107668999699
136,2,0.349641399981919,0.9,0.31467725998372714,2,301.01157009997405
136,2,0.3834093999466859,0.9,0.3450684599520173,2,316.0122110999655
136,2,0.3499246999854222,0.9,0.31493222998688,2,331.01292559999274
136,2,0.4001260000513866,0.9,0.3601134000462479,2,346.0303006999893
136,2,0.3498041999992551,0.9,0.3148237799993296,2,361.0309416999808
136,2,0.3333045000326819,0.9,0.29997405002941374,1,376.03179159999127
136,2,0.366539099952206,0.9,0.3298851899569854,2,391.0324336999911
136,2,0.383254999993369,0.9,0.3449294999940321,2,406.0331740999827
136,2,0.816753700026311,0.9,0.73507833002368,2,421.0337854999816
136,2,0.3832250999985263,0.9,0.3449025899986737,2,436.0345021999674
136,2,1.733390600013081,0.9,1.560051540011773,2,451.03533649997553
136,2,0.3498125000041909,0.9,0.3148312500037718,2,466.0359792999807
136,2,0.3999547000275925,0.9,0.35995923002483327,2,481.0365522999782
136,2,0.4178262000204997,0.9,0.37604358001844973,2,496.0373888000031
136,2,0.4168544000131078,0.9,0.37516896001179706,2,511.0381639999687
136,2,0.3664410000201314,0.9,0.3297969000181183,2,526.0388037000084
136,2,0.4323947000084445,0.9,0.38915523000760005,2,541.039530900016
136,2,0.3330715000047348,0.9,0.2997643500042613,1,556.0402071999852
136,2,0.3832821000250987,0.9,0.34495389002258886,2,571.0410025999881
136,2,0.4166027999599466,0.9,0.37494251996395195,2,586.0416297999909
136,3,0.450127899996005,0.85,0.38260871499660426,2,1.0043902999605052
136,3,1.1332508999621498,0.85,0.9632632649678273,2,15.985175999987405
136,3,0.3670108999940529,0.85,0.311959264994945,2,31.01925759995356
136,3,0.4667167000006884,0.85,0.3967091950005851,2,46.0199094999698
136,3,0.3333093000110239,0.85,0.2833129050093703,1,61.02079129999038
136,3,0.366956400044728,0.85,0.3119129400380188,2,76.02148840000154
136,3,0.3668790000374429,0.85,0.31184715003182645,2,91.02233509998769
136,3,1.2153830000315793,0.85,1.0330755500268423,2,106.0230043999618
136,3,0.3833441999741036,0.85,0.32584256997798805,2,121.02366229996552
136,3,0.383211400010623,0.85,0.3257296900090295,2,136.0242173000006
136,3,0.3834970000316389,0.85,0.32597245002689307,2,151.02488879999146
136,3,0.3666562000289557,0.85,0.31165777002461237,2,166.0256010000012
136,3,0.3497221000143611,0.85,0.2972637850122069,1,181.026396900008
136,3,1.3488582000136375,0.85,1.1465294700115918,2,196.02714119997108
136,3,0.4000293000135286,0.85,0.3400249050114993,2,211.02777409995903
136,3,0.3843549000448547,0.85,0.3267016650381265,2,226.0284877999802
136,3,0.3835006000008434,0.85,0.3259755100007169,2,241.02920749998884
136,3,0.4000231000245549,0.85,0.3400196350208716,2,256.02976119995583
136,3,0.4333485999959519,0.85,0.3683463099965591,2,271.0305736999726
136,3,0.3667230000137351,0.85,0.3117145500116748,2,286.03136399999494
136,3,0.3833088999963365,0.85,0.325812564996886,2,301.03201259998605
136,3,0.3667387999594211,0.85,0.31172797996550794,2,316.03275589999976
136,3,1.1488469000323676,0.85,0.9765198650275124,2,331.0501116999658
136,3,0.2833048999891048,0.85,0.24080916499073907,1,346.0508563999901
136,3,0.4498824999900536,0.85,0.3824001249915455,2,361.05156870000064
136,3,0.35002249997342,0.85,0.297519124977407,1,376.0522848999826
136,3,1.082273599982727,0.85,0.919932559985318,2,391.0529795999755
136,3,0.3833174000028518,0.85,0.325819790002424,2,406.0537127999705
136,3,0.3668163000256754,0.85,0.31179385502182405,2,421.0544585000025
136,3,0.3666276999865661,0.85,0.31163354498858115,1,436.05514219996985
136,3,0.4999196000280221,0.85,0.42493166002381877,2,451.055879099993
136,3,0.6500318000326502,0.85,0.5525270300277526,2,466.0564681999968
136,3,2.0989258000045083,0.85,1.784086930003832,2,481.0572405999992
136,3,0.5832736999727786,0.85,0.49578264497686175,2,496.0579119999893
136,3,0.4167440999881364,0.85,0.35423248498991594,2,511.0587003999972
136,3,0.3833660000236705,0.85,0.3258611000201199,2,526.0594181999913
136,3,0.3666339000337757,0.85,0.3116388150287093,1,541.0599637999549
136,3,0.5000539000029676,0.85,0.4250458150025224,2,556.0607833999675
136,3,0.4335590000264346,0.85,0.3685251500224694,2,571.061520599993
136,3,0.2999382999842055,0.85,0.2549475549865747,1,586.0622298999806
136,4,0.7333533000200986,0.1,0.07333533000200985,1,0.9928680000011808
136,4,0.3498552999808453,0.1,0.03498552999808453,1,16.005945899989456
136,4,1.132251900038682,0.1,0.1132251900038682,1,31.00664999999572
136,4,1.2821687000105155,0.1,0.12821687000105156,1,46.007368299993686
136,4,0.6155729000456631,0.1,0.06155729000456631,1,61.00797179999063
136,4,0.96699990000343,0.1,0.096699990000343,1,76.00880920002237
136,4,1.3154675999539904,0.1,0.13154675999539905,1,91.00959820003482
136,4,0.3334017000161111,0.1,0.03334017000161111,1,106.01022420002846
136,4,0.333332200010787,0.1,0.0333332200010787,1,121.01099290000276
136,4,0.3493061999906786,0.1,0.03493061999906786,1,136.0116000000271
136,4,0.7822895999997854,0.1,0.07822895999997855,1,151.0122677999898
136,4,0.3998980000033043,0.1,0.03998980000033043,1,166.0131433000206
136,4,0.383518300019176,0.1,0.0383518300019176,1,181.0137494000373
136,4,0.3665120000368913,0.1,0.03665120000368913,1,196.01443929999368
136,4,0.3166876999894157,0.1,0.031668769998941575,1,211.0151329000364
136,4,0.3499111999990418,0.1,0.03499111999990418,1,226.015862500004
136,4,0.3167102999868803,0.1,0.03167102999868803,1,241.01652300002752
136,4,0.4342484999797875,0.1,0.04342484999797875,1,256.0172976000468
136,4,0.400100199971348,0.1,0.0400100199971348,1,271.01803100004327
136,4,0.3332702000043355,0.1,0.03332702000043355,1,286.0187215000042
136,4,0.4834164999774657,0.1,0.04834164999774657,1,301.0193579000188
136,4,0.3499543000361882,0.1,0.03499543000361882,1,316.05332180002006
136,4,0.3177697000210173,0.1,0.03177697000210173,1,331.05413860001136
136,4,0.3501710999989884,0.1,0.03501710999989884,1,346.05482630000915
136,4,0.3990405999938957,0.1,0.03990405999938957,1,361.0555556000327
136,4,0.3501199000166366,0.1,0.03501199000166366,1,376.056249300018
136,4,0.2999431999633088,0.1,0.029994319996330884,1,391.05704149999656
136,4,1.2489414000301622,0.1,0.12489414000301623,1,406.0577007000102
136,4,0.316642599995248,0.1,0.0316642599995248,1,421.0584553999943
136,4,0.3336362999979769,0.1,0.03336362999979769,1,436.0590938000241
136,4,0.3499742999556474,0.1,0.03499742999556474,1,451.0598343000165
136,4,0.3168787000468001,0.1,0.031687870004680006,1,466.060525900044
136,4,1.1823350000195203,0.1,0.11823350000195204,1,481.0612040000269
136,4,0.3503821000340394,0.1,0.035038210003403944,1,496.0619252999895
136,4,0.8988081999705173,0.1,0.08988081999705173,1,511.0626720000291
136,4,0.8832747000269592,0.1,0.08832747000269592,1,526.0633778999909
136,4,0.3168331999913789,0.1,0.03168331999913789,1,541.0641323000309
136,4,0.3333953999681398,0.1,0.03333953999681399,1,556.0647102000075
136,4,0.3833275000215508,0.1,0.03833275000215508,1,571.0655053000082
136,4,0.3336757000070064,0.1,0.03336757000070064,1,586.0661360000377
138,1,1.6856330999871714,0.575,0.9692390324926234,2,1.049203699978534
138,1,1.1000185000011695,0.575,0.6325106375006724,2,16.03704879997531
138,1,0.9166781000094448,0.575,0.5270899075054307,2,31.03762560000177
138,1,1.5826285000075586,0.575,0.9100113875043462,2,46.0384056000039
138,1,0.8502253000042401,0.575,0.48887954750243806,2,61.03912620001938
138,1,0.6167781999683943,0.575,0.3546474649818267,2,76.05653719999827
138,1,0.8490405999473154,0.575,0.4881983449697063,2,91.05720270000164
138,1,0.8168211000156589,0.575,0.4696721325090038,2,106.05785979999928
138,1,0.5333038000390076,0.575,0.30664968502242934,1,121.05858820001596
138,1,0.7500852000084706,0.575,0.43129899000487054,2,136.05930670001544
138,1,2.0001287999912165,0.575,1.1500740599949495,2,151.06010010000318
138,1,1.382141199952457,0.575,0.7947311899726628,2,166.0607528000255
138,1,1.4656502000289038,0.575,0.8427488650166196,2,181.06142049998743
138,1,1.482346399978269,0.575,0.8523491799875046,2,196.0621057000244
138,1,1.0988210000214167,0.575,0.6318220750123146,2,211.06289679999463
138,1,0.5000286000431515,0.575,0.2875164450248121,1,226.06355550000444
138,1,0.4157458000118197,0.575,0.2390538350067963,1,241.0642619999708
138,1,0.4997864999459125,0.575,0.28737723746889965,1,256.065030400001
138,1,0.9667123000253924,0.575,0.5558595725146006,2,271.06572199997026
138,1,0.5833303999970667,0.575,0.3354149799983133,2,286.0663973999908
138,1,0.7664764000219297,0.575,0.44072393001260957,2,301.06707849999657
138,1,0.8167435000068513,0.575,0.4696275125039394,2,316.06785599997966
138,1,0.5825193999917246,0.575,0.3349486549952416,2,331.0684850999969
138,1,1.6490433000144549,0.575,0.9481998975083115,2,346.06918869999936
138,1,0.6499571999884777,0.575,0.3737253899933746,2,361.1033244999708
138,1,0.5676806000410579,0.575,0.3264163450236083,2,376.1040544999996
138,1,0.2667874000035226,0.575,0.15340275500202546,1,391.1047937999829
138,1,1.0655997999710962,0.575,0.6127198849833803,2,406.1054473000113
138,1,1.2655573000083675,0.575,0.7276954475048113,2,421.1060871999944
138,1,0.633491899992805,0.575,0.36425784249586285,2,436.10683990002144
138,1,0.5166896999580786,0.575,0.29709657747589513,1,451.107482100022
138,1,0.5332756999996491,0.575,0.3066335274997982,1,466.1082438000012
138,1,3.465696499974001,0.575,1.9927754874850505,2,496.1096650999971
138,1,0.5000745999859648,0.575,0.28754289499192975,1,511.1103826999897
138,1,0.4667415000149049,0.575,0.2683763625085703,1,526.1111046000151
138,1,0.800049300014507,0.575,0.4600283475083415,2,541.1118952999823
138,1,0.7668375999783166,0.575,0.440931619987532,2,556.1125106000109
138,1,0.7833818000508468,0.575,0.45044453502923687,2,571.1133392999764
138,1,0.5167687999783084,0.575,0.2971420599875273,1,586.1138957000221
138,2,0.5664314000168815,0.4,0.22657256000675263,1,1.0016105999820866
138,2,1.2492537000216544,0.4,0.49970148000866177,2,15.983520600013437
138,2,1.0490228999988176,0.4,0.4196091599995271,2,30.98427660000744
138,2,0.450023700017482,0.4,0.1800094800069928,1,46.00175749999471
138,2,0.9663464000332168,0.4,0.38653856001328674,2,61.00247270002728
138,2,0.9654678999795578,0.4,0.3861871599918232,2,76.00310540001374
138,2,0.5666485000401735,0.4,0.22665940001606943,1,91.00389120000182
138,2,0.5499936999985948,0.4,0.21999747999943794,1,106.00449760002084
138,2,1.1001412000041595,0.4,0.4400564800016638,2,121.00516090000748
138,2,0.4501845000195317,0.4,0.1800738000078127,1,136.00596239999868
138,2,0.5001356999855489,0.4,0.20005427999421954,1,151.00659820000874
138,2,1.150318600004539,0.4,0.4601274400018156,2,166.0073729000287
138,2,0.7666521000210196,0.4,0.3066608400084079,1,181.0080443000188
138,2,0.8832446999731753,0.4,0.35329787998927015,2,196.00878989999185
138,2,1.166789399983827,0.4,0.4667157599935308,2,211.00938290002523
138,2,0.5337801999994838,0.4,0.21351207999979352,1,226.0101801999845
138,2,0.4667398000019598,0.4,0.18669592000078394,1,241.0110864000162
138,2,1.4667157999937783,0.4,0.5866863199975113,2,256.0115150000201
138,2,1.1322784000076354,0.4,0.45291136000305415,2,271.01229919999605
138,2,0.6335264000226744,0.4,0.25341056000906975,1,286.0129559999914
138,2,0.9846322999801488,0.4,0.3938529199920595,2,301.0136620000121
138,2,0.4997181000071578,0.4,0.19988724000286312,1,316.01443680003285
138,2,0.9843883999856188,0.4,0.39375535999424754,2,331.0150966999936
138,2,0.5666575999930501,0.4,0.22666303999722004,1,346.03255260002334
138,2,0.4831335999770092,0.4,0.1932534399908037,1,361.0331690000021
138,2,0.5999884000048041,0.4,0.23999536000192168,1,376.034070099995
138,2,0.533359500055667,0.4,0.21334380002226683,1,391.03445010003634
138,2,1.348990400030743,0.4,0.5395961600122973,2,406.0353841999895
138,2,1.3323750999988988,0.4,0.5329500399995596,2,421.0361130000092
138,2,0.7500796999665909,0.4,0.3000318799866364,1,436.03671439999016
138,2,1.316778699983843,0.4,0.5267114799935372,2,451.0374662000104
138,2,1.0820827999850735,0.4,0.4328331199940294,2,466.0382234000135
138,2,4.932339699997101,0.4,1.9729358799988406,2,481.0389271000168
138,2,0.8500066999695832,0.4,0.3400026799878333,2,496.0395987000084
138,2,0.4500494999811624,0.4,0.18001979999246498,1,511.0403213000391
138,2,1.281748300010804,0.4,0.5126993200043216,2,526.0414264000137
138,2,0.3167070000199601,0.4,0.12668280000798404,1,541.0415663000313
138,2,0.3665175999631174,0.4,0.14660703998524696,1,556.0424692000379
138,2,1.4990468999603763,0.4,0.5996187599841506,2,571.0431482000276
138,2,1.0166608999716118,0.4,0.40666435998864475,2,586.0438940000022
138,3,0.5672041000216268,0.525,0.2977821525113541,1,0.997203000006266
138,3,0.7001056000008248,0.525,0.367555440000433,2,15.976565000019036
138,3,1.1166745000518858,0.525,0.5862541125272401,2,30.97721719997935
138,3,1.7663776999688707,0.525,0.9273482924836571,2,45.9946824000217
138,3,0.6499911000137217,0.525,0.34124532750720393,2,60.99531269998988
138,3,1.2656926999916325,0.525,0.6644886674956071,2,75.99603700003354
138,3,0.6666365000419319,0.525,0.34998416252201425,2,90.99689820001367
138,3,0.8002092000097178,0.525,0.4201098300051019,2,105.9975116000278
138,3,1.332294199964963,0.525,0.6994544549816055,2,120.99816730001476
138,3,1.0000019000144675,0.525,0.5250009975075954,2,135.99903200002154
138,3,1.4989195999805816,0.525,0.7869327899898053,2,150.99965990002966
138,3,1.215343599964399,0.525,0.6380553899813094,2,166.00049980002223
138,3,0.6667198999785455,0.525,0.3500279474887364,2,181.0010924999952
138,3,0.5989232000429467,0.525,0.31443468002254704,2,196.0017482999829
138,3,0.6504349000169896,0.525,0.3414783225089195,2,211.00250280002365
138,3,0.4166634000139311,0.525,0.21874828500731383,1,226.00315200001933
138,3,0.6166388999554329,0.525,0.32373542247660225,2,241.00390970002627
138,3,1.665586200018879,0.525,0.8744327550099116,2,256.00467629998457
138,3,1.0987705999868922,0.525,0.5768545649931184,2,271.0054046000005
138,3,0.5167137999669649,0.525,0.2712747449826566,1,286.0059947000118
138,3,1.6822052000206895,0.525,0.8831577300108621,2,301.0067014999804
138,3,0.5668655000044964,0.525,0.2976043875023606,1,316.00755600002594
138,3,0.3499111999990418,0.525,0.18370337999949696,1,331.04143769998336
138,3,1.4989408999681473,0.525,0.7869439724832773,2,346.0422161000315
138,3,1.2821954000391995,0.525,0.6731525850205797,2,361.04289149999386
138,3,0.4164608999853958,0.525,0.2186419724923328,1,376.0436087999842
138,3,0.7009811000316972,0.525,0.36801507751664103,2,391.044379500032
138,3,0.715877000009641,0.525,0.37583542500506156,2,406.04501070000697
138,3,1.7155357000301592,0.525,0.9006562425158336,2,421.0457256999798
138,3,0.4497052000369876,0.525,0.2360952300194185,1,436.0464483000105
138,3,1.21544990001712,0.525,0.638111197508988,2,451.0472400999861
138,3,0.4499610000057146,0.525,0.23622952500300018,1,466.0478786000167
138,3,1.4155914000002667,0.525,0.74318548500014,2,481.0485114000039
138,3,0.3999572000466855,0.525,0.2099775300245099,1,496.0492681000033
138,3,0.31573600001866,0.525,0.1657614000097965,1,511.0501357000321
138,3,1.3323522999999111,0.525,0.6994849574999533,2,526.0506365000037
138,3,0.4834034999948926,0.525,0.2537868374973186,1,541.0513360000332
138,3,0.3167435000068508,0.525,0.16629033750359667,1,556.0522528000292
138,3,1.0821211999864315,0.525,0.5681136299928766,2,571.052810800029
138,3,0.5000769000034779,0.525,0.26254037250182594,1,586.0534281000146
138,4,0.5165960000013001,0.45,0.23246820000058507,1,0.994261000014376
138,4,1.4822893000091426,0.45,0.6670301850041142,2,15.976494700007606
138,4,0.4332528000231832,0.45,0.19496376001043245,1,31.010518399998546
138,4,1.2488566999672912,0.45,0.561985514985281,2,46.01127010001801
138,4,1.298897200031206,0.45,0.5845037400140427,2,61.01196139998501
138,4,0.4332973000127822,0.45,0.194983785005752,1,76.01266060001217
138,4,0.4834698999766258,0.45,0.21756145498948162,1,91.0133926999988
138,4,0.6504078999860354,0.45,0.29268355499371596,1,106.01405850000448
138,4,0.4001759999664358,0.45,0.18007919998489613,1,121.01482780004152
138,4,1.183284500031732,0.45,0.5324780250142794,2,136.01547199999914
138,4,0.998807099997066,0.45,0.4494631949986797,2,151.01624190004077
138,4,1.3322435999871232,0.45,0.5995096199942055,2,166.01691280002706
138,4,0.2999339000089094,0.45,0.13497025500400925,1,181.01776560000144
138,4,0.4164217999787072,0.45,0.18738980999041824,1,196.01848920003977
138,4,0.4999407000141223,0.45,0.22497331500635503,1,211.01905170001555
138,4,0.4333608000306412,0.45,0.19501236001378855,1,226.01977950002765
138,4,0.7666570000001229,0.45,0.34499565000005533,2,241.0204521000269
138,4,0.2834148000110872,0.45,0.12753666000498926,1,256.02122090000194
138,4,0.4167758999974469,0.45,0.1875491549988511,1,271.0219208000344
138,4,0.4333420999464579,0.45,0.19500394497590606,1,286.0225963999983
138,4,2.382408300007228,0.45,1.0720837350032526,2,301.0232660000329
138,4,0.2669897000305354,0.45,0.12014536501374093,1,316.0239542000345
138,4,1.4001564999925904,0.45,0.6300704249966657,2,331.0580329000368
138,4,1.0666386999655515,0.45,0.4799874149844982,2,346.0587182000163
138,4,0.5833914999966519,0.45,0.26252617499849334,1,361.059488400002
138,4,0.4001538999727927,0.45,0.18006925498775672,1,376.0601665999857
138,4,0.3332282000337729,0.45,0.14995269001519781,1,391.0609159999876
138,4,1.1489232999738306,0.45,0.5170154849882238,2,406.0615725000389
138,4,0.4334282000199891,0.45,0.1950426900089951,1,421.06232580001233
138,4,1.665848000033293,0.45,0.7496316000149819,2,436.0629512000014
138,4,0.3668885999941267,0.45,0.165099869997357,1,451.06381090002833
138,4,1.450146000017412,0.45,0.6525657000078354,2,466.0645054000197
138,4,0.4003088999888859,0.45,0.18013900499499866,1,481.0652314000181
138,4,0.9656018000096084,0.45,0.4345208100043238,2,496.0659180000075
138,4,0.2343197000445798,0.45,0.10544386502006091,1,511.06658330000937
138,4,0.8821895999717526,0.45,0.3969853199872887,2,526.0673437000369
138,4,0.5334171000286005,0.45,0.24003769501287026,1,541.068017099984
138,4,0.9323189000133424,0.45,0.41954350500600407,2,556.0687389000086
